Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2022-05-27 00:00:00,Germany,Germany,DE,175.29,223.03,82.68,76.84,entsoe.eu
2022-05-28 00:00:00,Germany,Germany,DE,198.82,250.97,80.06,73.83,entsoe.eu
2022-05-29 00:00:00,Germany,Germany,DE,349.33,416.56,65.24,56.89,entsoe.eu
2022-05-30 00:00:00,Germany,Germany,DE,427.28,502.31,55.04,45.45,entsoe.eu
2022-05-31 00:00:00,Germany,Germany,DE,445.22,524.1,49.01,40.36,entsoe.eu
2022-06-01 00:00:00,Germany,Germany,DE,424.99,496.05,56.52,48.42,entsoe.eu
2022-06-02 00:00:00,Germany,Germany,DE,378.21,445.42,61.41,53.58,entsoe.eu
2022-06-03 00:00:00,Germany,Germany,DE,377.88,446.68,60.86,52.45,entsoe.eu
2022-06-04 00:00:00,Germany,Germany,DE,364.45,433.03,63.37,55.39,entsoe.eu
2022-06-05 00:00:00,Germany,Germany,DE,343.4,407.22,66.24,60.36,entsoe.eu
2022-06-06 00:00:00,Germany,Germany,DE,287.28,345.65,71.4,66.39,entsoe.eu
2022-06-07 00:00:00,Germany,Germany,DE,376.21,440.33,61.63,55.58,entsoe.eu
2022-06-08 00:00:00,Germany,Germany,DE,412.67,483.91,56.55,47.95,entsoe.eu
2022-06-09 00:00:00,Germany,Germany,DE,406.6,474.2,58.37,50.49,entsoe.eu
2022-06-10 00:00:00,Germany,Germany,DE,407.04,473.74,59.61,53.18,entsoe.eu
2022-06-11 00:00:00,Germany,Germany,DE,356.21,420.33,65.55,58.91,entsoe.eu
2022-06-12 00:00:00,Germany,Germany,DE,350.39,415.25,65.65,59.2,entsoe.eu
2022-06-13 00:00:00,Germany,Germany,DE,358.72,419.89,64.95,59.51,entsoe.eu
2022-06-14 00:00:00,Germany,Germany,DE,413.74,482.22,58.4,52.41,entsoe.eu
2022-06-15 00:00:00,Germany,Germany,DE,434.95,505.13,56.36,50.43,entsoe.eu
2022-06-16 00:00:00,Germany,Germany,DE,418.0,485.81,59.03,52.83,entsoe.eu
2022-06-17 00:00:00,Germany,Germany,DE,397.73,463.09,61.56,55.55,entsoe.eu
2022-06-18 00:00:00,Germany,Germany,DE,332.78,394.27,68.05,62.12,entsoe.eu
2022-06-19 00:00:00,Germany,Germany,DE,345.43,409.11,65.79,59.12,entsoe.eu
2022-06-20 00:00:00,Germany,Germany,DE,408.22,474.42,58.82,52.6,entsoe.eu
2022-06-21 00:00:00,Germany,Germany,DE,438.76,508.18,56.15,50.32,entsoe.eu
2022-06-22 00:00:00,Germany,Germany,DE,483.7,557.55,50.77,44.53,entsoe.eu
2022-06-23 00:00:00,Germany,Germany,DE,425.72,493.81,56.93,51.51,entsoe.eu
2022-06-24 00:00:00,Germany,Germany,DE,401.43,465.6,60.52,54.22,entsoe.eu
2022-06-25 00:00:00,Germany,Germany,DE,440.73,509.59,57.69,48.53,entsoe.eu
2022-06-26 00:00:00,Germany,Germany,DE,415.4,485.17,58.34,48.84,entsoe.eu
2022-06-27 00:00:00,Germany,Germany,DE,451.06,520.64,54.05,46.21,entsoe.eu
2022-06-28 00:00:00,Germany,Germany,DE,447.55,517.43,54.47,46.59,entsoe.eu
2022-06-29 00:00:00,Germany,Germany,DE,445.02,514.0,54.54,47.23,entsoe.eu
2022-06-30 00:00:00,Germany,Germany,DE,434.7,506.47,51.71,45.23,entsoe.eu
2022-07-01 00:00:00,Germany,Germany,DE,440.75,509.13,53.3,45.89,entsoe.eu
2022-07-02 00:00:00,Germany,Germany,DE,364.67,428.48,63.4,55.0,entsoe.eu
2022-07-03 00:00:00,Germany,Germany,DE,374.62,440.95,61.79,53.33,entsoe.eu
2022-07-04 00:00:00,Germany,Germany,DE,402.36,467.36,59.24,51.82,entsoe.eu
2022-07-05 00:00:00,Germany,Germany,DE,413.52,478.55,58.08,50.75,entsoe.eu
2022-07-06 00:00:00,Germany,Germany,DE,398.64,460.91,60.56,53.05,entsoe.eu
2022-07-07 00:00:00,Germany,Germany,DE,349.13,407.0,64.72,57.74,entsoe.eu
2022-07-08 00:00:00,Germany,Germany,DE,377.92,438.54,63.07,55.08,entsoe.eu
2022-07-09 00:00:00,Germany,Germany,DE,312.01,371.6,68.38,60.29,entsoe.eu
2022-07-10 00:00:00,Germany,Germany,DE,307.66,367.74,68.91,60.57,entsoe.eu
2022-07-11 00:00:00,Germany,Germany,DE,444.32,518.63,51.09,42.82,entsoe.eu
2022-07-12 00:00:00,Germany,Germany,DE,420.68,493.03,53.86,46.21,entsoe.eu
2022-07-13 00:00:00,Germany,Germany,DE,410.57,477.84,56.23,49.25,entsoe.eu
2022-07-14 00:00:00,Germany,Germany,DE,384.33,449.87,59.4,52.28,entsoe.eu
2022-07-15 00:00:00,Germany,Germany,DE,379.88,444.8,60.72,53.27,entsoe.eu
2022-07-16 00:00:00,Germany,Germany,DE,282.23,340.02,72.02,64.59,entsoe.eu
2022-07-17 00:00:00,Germany,Germany,DE,366.62,437.24,61.65,52.13,entsoe.eu
2022-07-18 00:00:00,Germany,Germany,DE,417.17,489.84,53.79,45.67,entsoe.eu
2022-07-19 00:00:00,Germany,Germany,DE,399.91,471.0,54.89,47.55,entsoe.eu
2022-07-20 00:00:00,Germany,Germany,DE,366.34,430.65,61.16,54.65,entsoe.eu
2022-07-21 00:00:00,Germany,Germany,DE,409.78,482.04,52.78,45.56,entsoe.eu
2022-07-22 00:00:00,Germany,Germany,DE,417.8,491.86,51.86,44.44,entsoe.eu
2022-07-23 00:00:00,Germany,Germany,DE,417.78,491.06,54.6,46.16,entsoe.eu
2022-07-24 00:00:00,Germany,Germany,DE,364.91,433.51,61.39,53.1,entsoe.eu
2022-07-25 00:00:00,Germany,Germany,DE,339.42,399.69,65.16,58.37,entsoe.eu
2022-07-26 00:00:00,Germany,Germany,DE,379.91,445.03,59.09,52.46,entsoe.eu
2022-07-27 00:00:00,Germany,Germany,DE,401.73,471.97,55.07,47.76,entsoe.eu
2022-07-28 00:00:00,Germany,Germany,DE,417.92,490.79,53.3,45.36,entsoe.eu
2022-07-29 00:00:00,Germany,Germany,DE,431.29,502.26,53.31,45.22,entsoe.eu
2022-07-30 00:00:00,Germany,Germany,DE,446.35,518.27,54.52,44.83,entsoe.eu
2022-07-31 00:00:00,Germany,Germany,DE,438.71,509.42,55.39,45.41,entsoe.eu
2022-08-01 00:00:00,Germany,Germany,DE,449.42,518.36,54.58,45.92,entsoe.eu
2022-08-02 00:00:00,Germany,Germany,DE,442.57,509.22,56.76,48.26,entsoe.eu
2022-08-03 00:00:00,Germany,Germany,DE,432.72,498.7,57.78,49.42,entsoe.eu
2022-08-04 00:00:00,Germany,Germany,DE,442.54,510.1,56.35,48.15,entsoe.eu
2022-08-05 00:00:00,Germany,Germany,DE,441.73,507.31,56.99,48.69,entsoe.eu
2022-08-06 00:00:00,Germany,Germany,DE,429.32,495.12,59.25,50.54,entsoe.eu
2022-08-07 00:00:00,Germany,Germany,DE,430.19,499.75,58.24,48.12,entsoe.eu
2022-08-08 00:00:00,Germany,Germany,DE,446.96,516.07,56.41,46.27,entsoe.eu
2022-08-09 00:00:00,Germany,Germany,DE,438.05,507.0,57.18,47.67,entsoe.eu
2022-08-10 00:00:00,Germany,Germany,DE,435.42,503.5,57.82,48.64,entsoe.eu
2022-08-11 00:00:00,Germany,Germany,DE,409.48,476.62,60.19,51.34,entsoe.eu
2022-08-12 00:00:00,Germany,Germany,DE,392.29,459.13,61.3,52.58,entsoe.eu
2022-08-13 00:00:00,Germany,Germany,DE,398.11,466.84,61.08,51.08,entsoe.eu
2022-08-14 00:00:00,Germany,Germany,DE,375.72,441.5,63.67,54.41,entsoe.eu
2022-08-15 00:00:00,Germany,Germany,DE,421.93,491.36,57.6,47.33,entsoe.eu
2022-08-16 00:00:00,Germany,Germany,DE,445.96,519.16,54.29,45.04,entsoe.eu
2022-08-17 00:00:00,Germany,Germany,DE,449.29,523.07,52.04,42.81,entsoe.eu
2022-08-18 00:00:00,Germany,Germany,DE,463.9,538.78,49.98,40.44,entsoe.eu
2022-08-19 00:00:00,Germany,Germany,DE,482.31,557.7,48.79,38.13,entsoe.eu
2022-08-20 00:00:00,Germany,Germany,DE,476.43,548.12,53.09,42.33,entsoe.eu
2022-08-21 00:00:00,Germany,Germany,DE,450.41,521.79,55.18,45.32,entsoe.eu
2022-08-22 00:00:00,Germany,Germany,DE,501.84,576.87,48.71,40.0,entsoe.eu
2022-08-23 00:00:00,Germany,Germany,DE,466.52,538.0,52.59,44.63,entsoe.eu
2022-08-24 00:00:00,Germany,Germany,DE,465.13,536.48,52.72,44.52,entsoe.eu
2022-08-25 00:00:00,Germany,Germany,DE,445.27,514.0,55.09,47.58,entsoe.eu
2022-08-26 00:00:00,Germany,Germany,DE,476.58,548.88,51.3,43.07,entsoe.eu
2022-08-27 00:00:00,Germany,Germany,DE,464.25,535.78,53.6,44.51,entsoe.eu
2022-08-28 00:00:00,Germany,Germany,DE,386.66,451.68,61.9,53.48,entsoe.eu
2022-08-29 00:00:00,Germany,Germany,DE,462.18,533.97,52.57,44.25,entsoe.eu
2022-08-30 00:00:00,Germany,Germany,DE,470.98,543.07,51.13,43.25,entsoe.eu
2022-08-31 00:00:00,Germany,Germany,DE,472.83,546.95,48.15,40.65,entsoe.eu
2022-09-01 00:00:00,Germany,Germany,DE,471.35,541.68,52.16,44.06,entsoe.eu
2022-09-02 00:00:00,Germany,Germany,DE,413.04,476.66,59.24,52.32,entsoe.eu
2022-09-03 00:00:00,Germany,Germany,DE,339.6,397.97,67.62,59.88,entsoe.eu
2022-09-04 00:00:00,Germany,Germany,DE,389.09,453.82,62.13,54.0,entsoe.eu
2022-09-05 00:00:00,Germany,Germany,DE,421.66,484.58,59.31,52.62,entsoe.eu
2022-09-06 00:00:00,Germany,Germany,DE,426.09,489.55,58.57,51.8,entsoe.eu
2022-09-07 00:00:00,Germany,Germany,DE,489.14,561.53,49.83,41.86,entsoe.eu
2022-09-08 00:00:00,Germany,Germany,DE,473.33,540.98,52.94,45.21,entsoe.eu
2022-09-09 00:00:00,Germany,Germany,DE,466.87,534.99,53.86,45.12,entsoe.eu
2022-09-10 00:00:00,Germany,Germany,DE,493.12,566.69,50.98,40.83,entsoe.eu
2022-09-11 00:00:00,Germany,Germany,DE,534.11,613.24,46.37,35.46,entsoe.eu
2022-09-12 00:00:00,Germany,Germany,DE,466.25,537.61,52.6,43.98,entsoe.eu
2022-09-13 00:00:00,Germany,Germany,DE,437.59,504.0,56.16,49.1,entsoe.eu
2022-09-14 00:00:00,Germany,Germany,DE,496.65,568.62,49.53,41.37,entsoe.eu
2022-09-15 00:00:00,Germany,Germany,DE,417.07,478.54,60.02,53.13,entsoe.eu
2022-09-16 00:00:00,Germany,Germany,DE,298.06,351.4,71.26,64.62,entsoe.eu
2022-09-17 00:00:00,Germany,Germany,DE,222.97,273.41,78.34,71.05,entsoe.eu
2022-09-18 00:00:00,Germany,Germany,DE,236.66,287.88,77.0,69.44,entsoe.eu
2022-09-19 00:00:00,Germany,Germany,DE,363.42,422.39,64.83,57.43,entsoe.eu
2022-09-20 00:00:00,Germany,Germany,DE,517.05,591.97,46.98,38.27,entsoe.eu
2022-09-21 00:00:00,Germany,Germany,DE,546.21,625.23,43.51,34.29,entsoe.eu
2022-09-22 00:00:00,Germany,Germany,DE,534.45,610.52,46.4,37.75,entsoe.eu
2022-09-23 00:00:00,Germany,Germany,DE,526.96,602.46,47.26,38.94,entsoe.eu
2022-09-24 00:00:00,Germany,Germany,DE,529.93,605.41,47.85,37.96,entsoe.eu
2022-09-25 00:00:00,Germany,Germany,DE,508.43,583.31,50.05,38.97,entsoe.eu
2022-09-26 00:00:00,Germany,Germany,DE,350.49,408.24,65.85,58.5,entsoe.eu
2022-09-27 00:00:00,Germany,Germany,DE,446.85,512.71,56.16,47.7,entsoe.eu
2022-09-28 00:00:00,Germany,Germany,DE,566.63,643.13,43.56,33.47,entsoe.eu
2022-09-29 00:00:00,Germany,Germany,DE,568.24,643.78,44.17,35.09,entsoe.eu
2022-09-30 00:00:00,Germany,Germany,DE,457.34,523.96,55.49,47.0,entsoe.eu
2022-10-01 00:00:00,Germany,Germany,DE,200.23,247.2,80.41,72.77,entsoe.eu
2022-10-02 00:00:00,Germany,Germany,DE,259.22,311.79,75.13,67.56,entsoe.eu
2022-10-03 00:00:00,Germany,Germany,DE,388.23,449.66,63.73,55.53,entsoe.eu
2022-10-04 00:00:00,Germany,Germany,DE,407.37,469.98,61.02,53.51,entsoe.eu
2022-10-05 00:00:00,Germany,Germany,DE,270.08,320.97,74.27,67.83,entsoe.eu
2022-10-06 00:00:00,Germany,Germany,DE,338.66,394.45,67.93,61.45,entsoe.eu
2022-10-07 00:00:00,Germany,Germany,DE,386.2,446.09,63.4,56.33,entsoe.eu
2022-10-08 00:00:00,Germany,Germany,DE,365.33,424.89,65.01,57.49,entsoe.eu
2022-10-09 00:00:00,Germany,Germany,DE,365.86,428.59,64.63,55.82,entsoe.eu
2022-10-10 00:00:00,Germany,Germany,DE,399.81,460.08,61.55,54.78,entsoe.eu
2022-10-11 00:00:00,Germany,Germany,DE,503.7,576.06,48.91,41.13,entsoe.eu
2022-10-12 00:00:00,Germany,Germany,DE,524.42,599.19,46.41,38.3,entsoe.eu
2022-10-13 00:00:00,Germany,Germany,DE,534.7,609.0,45.58,37.75,entsoe.eu
2022-10-14 00:00:00,Germany,Germany,DE,518.72,592.41,46.79,38.06,entsoe.eu
2022-10-15 00:00:00,Germany,Germany,DE,385.99,448.73,61.28,51.04,entsoe.eu
2022-10-16 00:00:00,Germany,Germany,DE,352.03,412.66,65.03,55.89,entsoe.eu
2022-10-17 00:00:00,Germany,Germany,DE,395.33,458.27,59.78,52.25,entsoe.eu
2022-10-18 00:00:00,Germany,Germany,DE,470.54,542.15,50.4,42.05,entsoe.eu
2022-10-19 00:00:00,Germany,Germany,DE,432.25,502.87,53.74,43.16,entsoe.eu
2022-10-20 00:00:00,Germany,Germany,DE,329.06,386.94,66.65,58.93,entsoe.eu
2022-10-21 00:00:00,Germany,Germany,DE,436.01,509.01,52.73,43.99,entsoe.eu
2022-10-22 00:00:00,Germany,Germany,DE,351.48,420.7,61.6,50.55,entsoe.eu
2022-10-23 00:00:00,Germany,Germany,DE,305.55,369.67,67.41,56.83,entsoe.eu
2022-10-24 00:00:00,Germany,Germany,DE,248.57,301.47,74.03,67.93,entsoe.eu
2022-10-25 00:00:00,Germany,Germany,DE,330.56,395.57,63.17,55.68,entsoe.eu
2022-10-26 00:00:00,Germany,Germany,DE,387.55,457.55,57.27,48.61,entsoe.eu
2022-10-27 00:00:00,Germany,Germany,DE,349.53,412.79,64.09,56.02,entsoe.eu
2022-10-28 00:00:00,Germany,Germany,DE,336.08,398.47,65.42,58.29,entsoe.eu
2022-10-29 00:00:00,Germany,Germany,DE,370.31,443.28,59.49,48.9,entsoe.eu
2022-10-30 00:00:00,Germany,Germany,DE,395.01,468.36,58.65,49.19,entsoe.eu
2022-10-31 00:00:00,Germany,Germany,DE,393.99,466.4,57.12,45.37,entsoe.eu
2022-11-01 00:00:00,Germany,Germany,DE,249.03,301.31,75.76,67.02,entsoe.eu
2022-11-02 00:00:00,Germany,Germany,DE,260.69,313.18,73.7,66.34,entsoe.eu
2022-11-03 00:00:00,Germany,Germany,DE,299.93,356.32,69.46,62.19,entsoe.eu
2022-11-04 00:00:00,Germany,Germany,DE,431.98,499.05,56.14,48.02,entsoe.eu
2022-11-05 00:00:00,Germany,Germany,DE,363.11,427.13,64.06,55.28,entsoe.eu
2022-11-06 00:00:00,Germany,Germany,DE,227.42,279.26,77.87,70.25,entsoe.eu
2022-11-07 00:00:00,Germany,Germany,DE,281.71,334.45,72.48,65.24,entsoe.eu
2022-11-08 00:00:00,Germany,Germany,DE,290.0,343.65,71.47,64.37,entsoe.eu
2022-11-09 00:00:00,Germany,Germany,DE,314.97,369.23,69.22,62.28,entsoe.eu
2022-11-10 00:00:00,Germany,Germany,DE,336.96,393.22,67.28,60.42,entsoe.eu
2022-11-11 00:00:00,Germany,Germany,DE,375.66,435.41,63.22,55.55,entsoe.eu
2022-11-12 00:00:00,Germany,Germany,DE,517.54,592.99,48.81,38.49,entsoe.eu
2022-11-13 00:00:00,Germany,Germany,DE,457.65,526.31,55.27,46.87,entsoe.eu
2022-11-14 00:00:00,Germany,Germany,DE,446.09,509.75,55.98,49.56,entsoe.eu
2022-11-15 00:00:00,Germany,Germany,DE,471.08,535.01,54.72,47.58,entsoe.eu
2022-11-16 00:00:00,Germany,Germany,DE,419.19,478.85,59.48,52.84,entsoe.eu
2022-11-17 00:00:00,Germany,Germany,DE,344.25,398.11,66.44,60.52,entsoe.eu
2022-11-18 00:00:00,Germany,Germany,DE,482.97,547.97,53.16,46.56,entsoe.eu
2022-11-19 00:00:00,Germany,Germany,DE,549.83,622.61,46.18,38.29,entsoe.eu
2022-11-20 00:00:00,Germany,Germany,DE,566.71,641.99,44.19,35.12,entsoe.eu
2022-11-21 00:00:00,Germany,Germany,DE,519.59,591.37,47.3,39.85,entsoe.eu
2022-11-22 00:00:00,Germany,Germany,DE,439.23,502.55,56.25,49.87,entsoe.eu
2022-11-23 00:00:00,Germany,Germany,DE,451.42,516.31,55.2,48.95,entsoe.eu
2022-11-24 00:00:00,Germany,Germany,DE,494.59,563.68,50.32,43.44,entsoe.eu
2022-11-25 00:00:00,Germany,Germany,DE,510.23,581.73,48.33,41.76,entsoe.eu
2022-11-26 00:00:00,Germany,Germany,DE,570.62,646.44,44.18,36.64,entsoe.eu
2022-11-27 00:00:00,Germany,Germany,DE,438.06,503.48,56.81,49.76,entsoe.eu
2022-11-28 00:00:00,Germany,Germany,DE,520.24,590.74,47.8,41.49,entsoe.eu
2022-11-29 00:00:00,Germany,Germany,DE,629.9,711.92,34.89,27.36,entsoe.eu
2022-11-30 00:00:00,Germany,Germany,DE,642.94,727.02,32.93,25.77,entsoe.eu
2022-12-01 00:00:00,Germany,Germany,DE,638.52,721.63,33.67,26.53,entsoe.eu
2022-12-02 00:00:00,Germany,Germany,DE,553.4,628.23,42.9,36.63,entsoe.eu
2022-12-03 00:00:00,Germany,Germany,DE,545.66,621.63,43.7,37.02,entsoe.eu
2022-12-04 00:00:00,Germany,Germany,DE,535.08,609.66,45.21,38.12,entsoe.eu
2022-12-05 00:00:00,Germany,Germany,DE,587.54,664.86,39.6,32.51,entsoe.eu
2022-12-06 00:00:00,Germany,Germany,DE,619.89,700.48,35.71,28.55,entsoe.eu
2022-12-07 00:00:00,Germany,Germany,DE,536.91,609.49,44.56,38.49,entsoe.eu
2022-12-08 00:00:00,Germany,Germany,DE,616.3,695.7,36.38,29.31,entsoe.eu
2022-12-09 00:00:00,Germany,Germany,DE,622.92,705.46,34.8,27.11,entsoe.eu
2022-12-10 00:00:00,Germany,Germany,DE,645.21,731.08,32.29,23.52,entsoe.eu
2022-12-11 00:00:00,Germany,Germany,DE,658.18,743.51,31.87,22.86,entsoe.eu
2022-12-12 00:00:00,Germany,Germany,DE,627.93,710.99,34.57,27.38,entsoe.eu
2022-12-13 00:00:00,Germany,Germany,DE,590.99,669.4,38.48,32.11,entsoe.eu
2022-12-14 00:00:00,Germany,Germany,DE,595.37,674.33,38.28,31.79,entsoe.eu
2022-12-15 00:00:00,Germany,Germany,DE,567.39,645.97,40.16,33.6,entsoe.eu
2022-12-16 00:00:00,Germany,Germany,DE,617.71,700.57,35.26,27.24,entsoe.eu
2022-12-17 00:00:00,Germany,Germany,DE,570.71,649.37,40.86,33.22,entsoe.eu
2022-12-18 00:00:00,Germany,Germany,DE,452.71,520.91,53.54,46.9,entsoe.eu
2022-12-19 00:00:00,Germany,Germany,DE,356.21,414.96,62.97,57.21,entsoe.eu
2022-12-20 00:00:00,Germany,Germany,DE,359.96,418.13,63.67,57.87,entsoe.eu
2022-12-21 00:00:00,Germany,Germany,DE,436.83,502.82,55.6,48.07,entsoe.eu
2022-12-22 00:00:00,Germany,Germany,DE,403.63,466.75,59.67,52.02,entsoe.eu
2022-12-23 00:00:00,Germany,Germany,DE,456.53,525.23,54.5,44.66,entsoe.eu
2022-12-24 00:00:00,Germany,Germany,DE,378.0,440.53,62.93,54.23,entsoe.eu
2022-12-25 00:00:00,Germany,Germany,DE,306.55,367.99,69.3,57.41,entsoe.eu
2022-12-26 00:00:00,Germany,Germany,DE,211.17,262.23,78.55,71.46,entsoe.eu
2022-12-27 00:00:00,Germany,Germany,DE,243.88,295.44,75.97,69.22,entsoe.eu
2022-12-28 00:00:00,Germany,Germany,DE,173.05,218.81,82.3,74.99,entsoe.eu
2022-12-29 00:00:00,Germany,Germany,DE,190.4,236.99,81.15,75.05,entsoe.eu
2022-12-30 00:00:00,Germany,Germany,DE,180.11,227.71,81.72,74.44,entsoe.eu
2022-12-31 00:00:00,Germany,Germany,DE,148.68,195.55,84.56,77.31,entsoe.eu
2021-01-01 00:00:00,Netherlands,Netherlands,NL,366.4,455.97,29.87,23.41,ned.nl
2021-01-02 00:00:00,Netherlands,Netherlands,NL,379.59,475.94,22.74,18.09,ned.nl
2021-01-03 00:00:00,Netherlands,Netherlands,NL,312.26,390.43,40.13,35.02,ned.nl
2021-01-04 00:00:00,Netherlands,Netherlands,NL,287.84,361.73,42.56,38.96,ned.nl
2021-01-05 00:00:00,Netherlands,Netherlands,NL,334.61,415.86,35.49,31.25,ned.nl
2021-01-06 00:00:00,Netherlands,Netherlands,NL,385.93,478.54,25.08,20.27,ned.nl
2021-01-07 00:00:00,Netherlands,Netherlands,NL,387.52,481.57,23.31,19.2,ned.nl
2021-01-08 00:00:00,Netherlands,Netherlands,NL,404.96,505.5,17.48,13.69,ned.nl
2021-01-09 00:00:00,Netherlands,Netherlands,NL,388.23,488.62,18.23,14.91,ned.nl
2021-01-10 00:00:00,Netherlands,Netherlands,NL,354.62,439.7,32.93,28.05,ned.nl
2021-01-11 00:00:00,Netherlands,Netherlands,NL,275.14,346.36,44.8,41.43,ned.nl
2021-01-12 00:00:00,Netherlands,Netherlands,NL,292.56,367.95,41.59,37.71,ned.nl
2021-01-13 00:00:00,Netherlands,Netherlands,NL,305.86,383.53,39.94,36.21,ned.nl
2021-01-14 00:00:00,Netherlands,Netherlands,NL,351.56,444.63,24.97,21.67,ned.nl
2021-01-15 00:00:00,Netherlands,Netherlands,NL,398.83,501.48,15.4,12.15,ned.nl
2021-01-16 00:00:00,Netherlands,Netherlands,NL,352.58,445.76,24.42,21.73,ned.nl
2021-01-17 00:00:00,Netherlands,Netherlands,NL,358.99,452.22,23.87,20.95,ned.nl
2021-01-18 00:00:00,Netherlands,Netherlands,NL,332.98,417.5,31.92,28.6,ned.nl
2021-01-19 00:00:00,Netherlands,Netherlands,NL,266.84,334.43,47.72,44.29,ned.nl
2021-01-20 00:00:00,Netherlands,Netherlands,NL,239.33,300.87,53.81,50.49,ned.nl
2021-01-21 00:00:00,Netherlands,Netherlands,NL,251.13,316.17,51.33,47.6,ned.nl
2021-01-22 00:00:00,Netherlands,Netherlands,NL,313.59,393.71,37.32,33.65,ned.nl
2021-01-23 00:00:00,Netherlands,Netherlands,NL,354.38,440.28,30.47,25.84,ned.nl
2021-01-24 00:00:00,Netherlands,Netherlands,NL,366.73,452.47,32.09,26.11,ned.nl
2021-01-25 00:00:00,Netherlands,Netherlands,NL,352.95,444.03,26.39,23.14,ned.nl
2021-01-26 00:00:00,Netherlands,Netherlands,NL,356.3,446.27,26.98,23.58,ned.nl
2021-01-27 00:00:00,Netherlands,Netherlands,NL,362.16,455.11,23.56,20.59,ned.nl
2021-01-28 00:00:00,Netherlands,Netherlands,NL,360.75,454.65,22.76,17.58,ned.nl
2021-01-29 00:00:00,Netherlands,Netherlands,NL,278.69,348.25,45.86,39.43,ned.nl
2021-01-30 00:00:00,Netherlands,Netherlands,NL,278.88,348.0,46.55,37.29,ned.nl
2021-01-31 00:00:00,Netherlands,Netherlands,NL,312.66,389.42,39.86,32.22,ned.nl
2021-02-01 00:00:00,Netherlands,Netherlands,NL,371.45,472.29,19.81,15.73,ned.nl
2021-02-02 00:00:00,Netherlands,Netherlands,NL,336.17,429.9,26.85,21.4,ned.nl
2021-02-03 00:00:00,Netherlands,Netherlands,NL,310.52,390.81,39.9,32.8,ned.nl
2021-02-04 00:00:00,Netherlands,Netherlands,NL,346.78,442.28,25.33,21.97,ned.nl
2021-02-05 00:00:00,Netherlands,Netherlands,NL,349.11,444.65,25.4,22.01,ned.nl
2021-02-06 00:00:00,Netherlands,Netherlands,NL,238.77,305.11,52.26,46.5,ned.nl
2021-02-07 00:00:00,Netherlands,Netherlands,NL,226.01,291.19,52.12,48.05,ned.nl
2021-02-08 00:00:00,Netherlands,Netherlands,NL,284.88,362.3,40.63,37.25,ned.nl
2021-02-09 00:00:00,Netherlands,Netherlands,NL,325.56,416.96,28.19,25.46,ned.nl
2021-02-10 00:00:00,Netherlands,Netherlands,NL,354.86,454.05,21.22,18.47,ned.nl
2021-02-11 00:00:00,Netherlands,Netherlands,NL,355.84,457.32,19.44,16.77,ned.nl
2021-02-12 00:00:00,Netherlands,Netherlands,NL,309.3,399.89,29.27,27.11,ned.nl
2021-02-13 00:00:00,Netherlands,Netherlands,NL,307.5,397.5,29.64,27.08,ned.nl
2021-02-14 00:00:00,Netherlands,Netherlands,NL,272.69,351.69,39.82,36.39,ned.nl
2021-02-15 00:00:00,Netherlands,Netherlands,NL,310.04,397.78,31.67,28.87,ned.nl
2021-02-16 00:00:00,Netherlands,Netherlands,NL,301.1,387.96,33.1,29.02,ned.nl
2021-02-17 00:00:00,Netherlands,Netherlands,NL,274.43,354.68,38.69,34.28,ned.nl
2021-02-18 00:00:00,Netherlands,Netherlands,NL,261.14,335.94,44.96,39.72,ned.nl
2021-02-19 00:00:00,Netherlands,Netherlands,NL,281.99,363.65,39.08,35.58,ned.nl
2021-02-20 00:00:00,Netherlands,Netherlands,NL,177.64,233.4,64.35,53.21,ned.nl
2021-02-21 00:00:00,Netherlands,Netherlands,NL,238.53,309.87,51.0,39.1,ned.nl
2021-02-22 00:00:00,Netherlands,Netherlands,NL,318.59,410.48,30.61,26.44,ned.nl
2021-02-23 00:00:00,Netherlands,Netherlands,NL,274.17,355.78,39.61,34.43,ned.nl
2021-02-24 00:00:00,Netherlands,Netherlands,NL,210.27,273.38,58.86,50.51,ned.nl
2021-02-25 00:00:00,Netherlands,Netherlands,NL,304.42,391.63,34.77,30.34,ned.nl
2021-02-26 00:00:00,Netherlands,Netherlands,NL,332.72,428.04,27.2,23.88,ned.nl
2021-02-27 00:00:00,Netherlands,Netherlands,NL,334.64,428.64,29.67,23.12,ned.nl
2021-02-28 00:00:00,Netherlands,Netherlands,NL,289.25,371.35,41.79,31.77,ned.nl
2021-03-01 00:00:00,Netherlands,Netherlands,NL,343.43,439.97,23.9,20.96,ned.nl
2021-03-02 00:00:00,Netherlands,Netherlands,NL,357.29,457.37,21.1,18.4,ned.nl
2021-03-03 00:00:00,Netherlands,Netherlands,NL,376.48,480.19,17.44,14.66,ned.nl
2021-03-04 00:00:00,Netherlands,Netherlands,NL,367.07,467.52,19.36,16.65,ned.nl
2021-03-05 00:00:00,Netherlands,Netherlands,NL,335.24,430.66,25.53,22.47,ned.nl
2021-03-06 00:00:00,Netherlands,Netherlands,NL,329.68,417.87,34.4,28.66,ned.nl
2021-03-07 00:00:00,Netherlands,Netherlands,NL,333.1,422.51,33.04,27.96,ned.nl
2021-03-08 00:00:00,Netherlands,Netherlands,NL,363.3,463.67,20.69,17.78,ned.nl
